Ticker,Date,Open,High,Low,Close,Volume
ACS.MC,2020-04-30,15.9367501808,16.0980658775,15.1906595717,15.3049249649,2792069
ACS.MC,2020-05-04,15.0024523213,15.2377063581,14.7335907502,15.0091743469,1980246
ACS.MC,2020-05-05,15.3250905872,15.5401786086,14.9554050107,15.4662427902,2064607
ACS.MC,2020-05-06,15.3990262771,15.930027541,15.1973810155,15.6813306808,2494708
ACS.MC,2020-05-07,15.7283804399,15.903138868,15.7149363865,15.7418231964,1268420
ACS.MC,2020-05-08,15.930031896,16.09806966,15.8224872084,15.9569187164,1248007
ACS.MC,2020-05-11,16.2190502474,16.2728238654,15.8762528353,15.8964176178,1275050
ACS.MC,2020-05-12,15.8896959757,16.0846204822,15.7351010352,16.0308494568,1467855
ACS.MC,2020-05-13,15.7351065364,16.0375757935,15.5939543029,15.7014989853,1256628
ACS.MC,2020-05-14,15.6141155368,15.7485457107,14.8478601736,14.9890136719,1885819
ACS.MC,2020-05-15,14.9890163215,15.2444339564,14.7873697281,14.7873697281,1874643
ACS.MC,2020-05-18,14.8747487559,15.5065727234,14.8747487559,15.5065727234,1639482
ACS.MC,2020-05-19,15.5939527181,15.6544470822,13.5976581588,14.0480003357,3900256
ACS.MC,2020-05-20,13.8396334271,14.0211152276,13.2481390137,13.6581516266,3195711
ACS.MC,2020-05-21,13.4833938659,14.2294833022,13.4094567361,13.9471788406,1769565
ACS.MC,2020-05-22,13.799303412,14.108494666,13.6715952498,13.839632988,1375726
ACS.MC,2020-05-25,14.0278336011,14.8545833102,13.9270109719,14.7537593842,1323364
ACS.MC,2020-05-26,14.9957373955,16.2526634036,14.9150795345,16.1854496002,2631685
ACS.MC,2020-05-27,16.1316735424,16.5484094365,15.6208383376,15.6678886414,3813706
ACS.MC,2020-05-28,15.9501920286,16.1182297434,15.580507759,15.9434700012,1577213
ACS.MC,2020-05-29,15.6611685633,15.8897006768,15.3385358305,15.4259157181,2266573
ACS.MC,2020-06-01,15.7619865479,16.1854443973,15.614113634,16.0308494568,1191316
ACS.MC,2020-06-02,16.091349385,16.5820212259,16.0644625639,16.4005393982,1183033
ACS.MC,2020-06-03,16.6559537476,17.5230304689,16.6021814172,17.5163097382,1639723
ACS.MC,2020-06-04,17.341550482,17.6977907224,16.9718661859,17.0592460632,2096250
ACS.MC,2020-06-05,17.4154882333,17.7112367405,17.2810580368,17.5095901489,1901751
ACS.MC,2020-06-08,17.4759803306,18.4169941772,17.2877778207,17.8994369507,1691524
ACS.MC,2020-06-09,17.8927144421,17.9935370737,16.8374339342,17.3482704163,2034117
ACS.MC,2020-06-10,17.2608918539,17.6776277636,16.5215232394,16.6021823883,1187115
ACS.MC,2020-06-11,16.1585593008,16.1720020586,15.3654184341,15.3654184341,1686240
ACS.MC,2020-06-12,15.3116495251,15.7552710067,14.9419651733,15.2108268738,1792041
ACS.MC,2020-06-15,14.7873672913,15.5872302076,14.5050628852,15.4662427902,1833355
ACS.MC,2020-06-16,16.1585599688,16.7702190913,15.8628128006,16.5416870117,2096858
ACS.MC,2020-06-17,16.528243537,16.8038259073,15.9905202571,16.1652812958,3114082
ACS.MC,2020-06-18,16.0711777259,16.461026739,15.6880507394,16.0308494568,1595708
ACS.MC,2020-06-19,16.1787237995,16.5080784927,15.963634491,15.963634491,5136514
ACS.MC,2020-06-22,15.9300292133,16.0241311234,15.560344898,15.9098644257,1468605
ACS.MC,2020-06-23,16.1284632687,16.9284577732,16.0284634388,16.3713188171,1876813
ACS.MC,2020-06-24,16.3427504433,16.7141778739,15.5498991015,15.5998983383,2140639
ACS.MC,2020-06-25,15.642755511,16.178465948,15.435613848,16.035610199,1997556
ACS.MC,2020-06-26,16.157037962,16.2284672176,15.6998987198,15.6998987198,1271682
ACS.MC,2020-06-29,15.4999015952,16.214181803,15.4713296151,16.1356105804,1257006
ACS.MC,2020-06-30,16.0713244552,16.2641794445,15.899896726,16.0284671783,1708898
ACS.MC,2020-07-01,15.9641839016,16.2498954278,15.6641856964,16.092754364,1472150
ACS.MC,2020-07-02,16.2955357202,16.9934021695,16.2451746818,16.8998737335,1703284
ACS.MC,2020-07-03,16.9214589587,16.9934037023,16.4538167367,16.748790741,871891
ACS.MC,2020-07-06,17.0365718788,17.5545751672,16.9934044753,17.1876564026,2026415
ACS.MC,2020-07-07,17.1804619514,17.1876569816,16.748792067,16.8351268768,1379264
ACS.MC,2020-07-08,16.6552616258,16.9430419771,16.4610097152,16.6408729553,1025679
ACS.MC,2020-07-09,16.7919592302,16.8854876807,16.3890666962,16.3890666962,891600
ACS.MC,2020-07-10,16.3027302276,17.2308195285,16.2739515008,17.1157073975,1128750
ACS.MC,2020-07-13,17.2667939973,17.5905467318,17.1229045101,17.3675174713,1148598
ACS.MC,2020-07-14,17.1732649704,17.2595983752,16.6048993399,16.9646244049,1343035
ACS.MC,2020-07-15,17.1516824548,17.4466564455,16.9358468457,17.4178791046,1286745
ACS.MC,2020-07-16,17.3819037058,17.4970158347,16.9790126427,17.0221786499,1260937
ACS.MC,2020-07-17,17.022182022,17.1372941737,16.7631803746,16.9502372742,815322
ACS.MC,2020-07-20,16.9574335561,16.9934059327,16.619292106,16.8423213959,719988
ACS.MC,2020-07-21,17.1157093423,17.2164328155,16.741595568,16.7703742981,869701
ACS.MC,2020-07-22,16.6912351117,16.8710969757,16.5905130232,16.8207359314,696718
ACS.MC,2020-07-23,16.9070699168,17.0005983591,16.6120945308,16.7344017029,577612
ACS.MC,2020-07-24,16.54734594,16.7344028374,16.0293426514,16.0293426514,1065473
ACS.MC,2020-07-27,15.9861738437,16.0293412434,15.3962244717,15.4681692123,1514313
ACS.MC,2020-07-28,15.4321959464,15.8063096865,15.3458625402,15.3890285492,897278
ACS.MC,2020-07-29,15.3818372486,15.4681706678,15.2091690219,15.2595300674,755618
ACS.MC,2020-07-30,15.2595265392,15.2739165959,14.3170486226,14.4465494156,1288777
ACS.MC,2020-07-31,14.4753298857,14.691165513,14.0544518702,14.065243721,1655039
ACS.MC,2020-08-03,14.0436569798,14.4609380841,13.7594748768,14.4465494156,1435691
ACS.MC,2020-08-04,14.6695820857,15.0724732281,14.5472749041,14.9789447784,1293611
ACS.MC,2020-08-05,15.1084440337,15.4609754819,15.1084440337,15.3458633423,961932
ACS.MC,2020-08-06,15.2955046406,15.2955046406,14.7918886056,15.0796689987,795222
ACS.MC,2020-08-07,14.9285834228,15.0365005421,14.4681362142,14.7487201691,1048612
ACS.MC,2020-08-10,14.8422478199,15.2091665268,14.7631080555,15.2091665268,821939
ACS.MC,2020-08-11,15.4321981976,16.0653150248,15.4321981976,16.0293426514,958536
ACS.MC,2020-08-12,15.9214213622,16.0005611254,15.6696147919,15.6696147919,585063
ACS.MC,2020-08-13,15.6768101653,15.8207010382,15.4825582504,15.4825582504,780557
ACS.MC,2020-08-14,15.4681703752,15.4681703752,14.7343314668,15.3026971817,879457
ACS.MC,2020-08-17,15.2451411738,15.3890306665,15.0365005764,15.2235574722,852792
ACS.MC,2020-08-18,15.3530564459,15.5904757461,15.1803896307,15.2163619995,639152
ACS.MC,2020-08-19,15.1947783712,15.6192531586,15.0149151379,15.6192531586,642939
ACS.MC,2020-08-20,15.3026958674,15.4106143654,15.0868616478,15.3530569077,540547
ACS.MC,2020-08-21,15.4537796087,15.6192527798,15.1012495679,15.5401144028,775544
ACS.MC,2020-08-24,15.6768084774,15.8710603714,15.5113353102,15.8710603714,738527
ACS.MC,2020-08-25,15.8998416397,16.0653148333,15.4393930435,15.4393930435,779586
ACS.MC,2020-08-26,15.3818371804,15.5904777799,15.1660029392,15.3386697769,617565
ACS.MC,2020-08-27,15.2523338686,15.4825567441,15.1660004638,15.2883062363,606700
ACS.MC,2020-08-28,15.3530580028,15.4393928074,15.1803911701,15.2667245865,530429
ACS.MC,2020-08-31,15.4609766945,15.4609766945,14.7631101608,14.7631101608,1079392
ACS.MC,2020-09-01,15.0796678756,15.0796678756,14.5544695649,14.7631101608,726561
ACS.MC,2020-09-02,14.8278605473,15.0940572296,14.7631108284,15.0077238083,650763
ACS.MC,2020-09-03,15.122837795,15.5257289941,15.086865416,15.1516151428,810357
ACS.MC,2020-09-04,15.1084444086,15.2451402514,14.8278590819,14.8782215118,906211
ACS.MC,2020-09-07,14.978945445,15.3170868847,14.8926120215,15.29550457,613790
ACS.MC,2020-09-08,15.2811132949,15.51133759,14.7343312881,14.8494434357,914585
ACS.MC,2020-09-09,14.8062764327,15.086861753,14.7127479926,15.0652780533,769451
ACS.MC,2020-09-10,15.0436941283,15.2523347052,14.9501656896,15.0293054581,694359
ACS.MC,2020-09-11,15.0293032592,15.2954998662,14.9069961097,15.2811098099,696506
ACS.MC,2020-09-14,15.4393928738,15.5257262905,15.187584877,15.187584877,753768
ACS.MC,2020-09-15,15.2307487329,15.3026934614,15.0868592758,15.1444139481,655714
ACS.MC,2020-09-16,15.1444172031,15.3674478531,15.0005277151,15.3674478531,750589
ACS.MC,2020-09-17,15.144417696,15.3170859201,15.0436956063,15.2235574722,675715
ACS.MC,2020-09-18,15.2667225294,15.2667225294,14.5904397964,14.5904397964,2393828
ACS.MC,2020-09-21,14.446550528,14.446550528,13.0975818634,13.0975818634,2201327
ACS.MC,2020-09-22,13.5256533317,13.5256533317,13.1551364542,13.3170127869,1347266
ACS.MC,2020-09-23,13.4752955006,14.187552162,13.3565865197,13.9573278427,1223460
ACS.MC,2020-09-24,13.7235045315,14.1263956384,13.6767403107,13.9285469055,862145
ACS.MC,2020-09-25,13.8961703531,13.9393377501,13.385362171,13.6623506546,942043
ACS.MC,2020-09-28,13.9321431089,14.291868188,13.8709902203,14.1587705612,685988
ACS.MC,2020-09-29,14.0544513157,14.0544513157,13.6659488678,13.6659488678,727055
ACS.MC,2020-09-30,13.5976000376,14.1299919369,13.5076684201,13.9321432114,820560
ACS.MC,2020-10-01,13.9825090678,14.086829381,13.3889627457,13.3889627457,879652
ACS.MC,2020-10-02,13.6695440017,16.8495121002,13.56522372,16.8495121002,5299948
ACS.MC,2020-10-05,16.8495159157,17.5257987955,16.2739551319,17.3891029358,2053738
ACS.MC,2020-10-06,17.4034908679,18.1733007192,17.3099610373,17.9718551636,1620394
ACS.MC,2020-10-07,17.907106309,18.079773143,17.0077928248,17.7128543854,1249113
ACS.MC,2020-10-08,17.9430779827,18.2596356838,17.8999105818,18.0869674683,803071
ACS.MC,2020-10-09,18.0725795014,18.3387761706,17.5761585359,17.7128543854,768254
ACS.MC,2020-10-12,17.7560214238,17.7776065145,17.3459352398,17.43227005,576016
ACS.MC,2020-10-13,17.3099603685,17.4106838365,16.8495132038,16.8926792145,804391
ACS.MC,2020-10-14,16.8782923249,17.2811848512,16.7559865328,17.1876564026,486422
ACS.MC,2020-10-15,16.8567070559,16.8567070559,16.5257606955,16.7991523743,704508
ACS.MC,2020-10-16,16.8639027417,16.9574311853,16.5401500098,16.7703742981,672100
ACS.MC,2020-10-19,16.8567068892,17.1444872355,16.5473442316,16.6840400696,519349
ACS.MC,2020-10-20,16.5761214059,16.8782904194,16.4897879969,16.5689277649,639118
ACS.MC,2020-10-21,16.6912357424,16.6912357424,16.2451771924,16.2523708344,967797
ACS.MC,2020-10-22,16.1876184269,16.4034540241,15.8782543948,16.3027305603,2070902
ACS.MC,2020-10-23,16.2451766276,16.691235162,16.1876205533,16.4754009247,954184
ACS.MC,2020-10-26,16.2523673028,16.4034531849,15.6480293274,15.6480293274,970234
ACS.MC,2020-10-27,15.6192528331,15.6624202303,14.8782203809,15.1084432602,1337426
ACS.MC,2020-10-28,14.8206631262,15.0580810154,14.4465494156,14.4465494156,1224232
ACS.MC,2020-10-29,14.5184946547,15.0293042045,14.0436574715,14.7199401855,1735956
ACS.MC,2020-10-30,14.5688583779,14.8926111257,14.3961901533,14.676776886,1188859
ACS.MC,2020-11-02,14.6911632452,16.014949983,14.5472723866,15.8494768143,1702736
ACS.MC,2020-11-03,16.0437258302,16.1588379412,15.432192914,16.0653095245,1420900
ACS.MC,2020-11-04,15.576085918,16.0077543121,15.4321950651,15.6624193192,1134834
ACS.MC,2020-11-05,15.7415625662,16.2523708344,15.6768114599,16.2523708344,2645479
ACS.MC,2020-11-06,16.0581201402,16.302733115,15.9717853325,16.1372585297,613389
ACS.MC,2020-11-09,16.6264839458,18.0653844046,16.4538171124,17.7919940948,1695936
ACS.MC,2020-11-10,17.7632153543,18.7056948489,17.4178802994,18.547416687,2259755
ACS.MC,2020-11-11,18.5474164856,18.8639728061,17.9071060386,18.0222167969,1165018
ACS.MC,2020-11-12,17.7200456303,18.0078259619,17.6409058656,17.8495464325,696091
ACS.MC,2020-11-13,17.6696852322,18.1732997894,17.6696852322,18.1732997894,611002
ACS.MC,2020-11-16,18.4107218582,19.1733381437,18.18049755,18.6697235107,1081759
ACS.MC,2020-11-17,18.5833900893,18.6985008552,18.2596373295,18.6697235107,799542
ACS.MC,2020-11-18,18.6193617319,18.8136136723,18.4898609011,18.7776412964,954397
ACS.MC,2020-11-19,18.5402219351,18.6481390546,18.3243863079,18.3675537109,474430
ACS.MC,2020-11-20,18.3675531208,18.5114426089,18.2236636328,18.3171920776,558465
ACS.MC,2020-11-23,18.5042506774,18.9575042725,18.497055647,18.9575042725,627627
ACS.MC,2020-11-24,19.0366418204,20.0150922584,19.0366418204,19.9647312164,1110937
ACS.MC,2020-11-25,20.1230096777,20.2812892236,19.5114779712,20.058259964,1582861
ACS.MC,2020-11-26,20.1014260132,20.1014260132,19.4898929596,19.4898929596,1551194
ACS.MC,2020-11-27,19.4251455826,19.5186726433,19.1085864741,19.2956447601,480548
ACS.MC,2020-11-30,19.2380869643,19.4970885861,18.8567781728,19.0582237244,1197993
ACS.MC,2020-12-01,19.202116585,19.561841714,18.856780128,18.9790859222,598835
ACS.MC,2020-12-02,18.8495833249,19.3100318909,18.7560548834,19.3100318909,657121
ACS.MC,2020-12-03,19.1373632913,19.3388088408,19.0150561229,19.158946991,2246309
ACS.MC,2020-12-04,19.2021161246,19.928760007,19.1229763482,19.7992591858,785997
ACS.MC,2020-12-07,19.7848681868,19.8568129248,19.4107544388,19.5114765167,525982
ACS.MC,2020-12-08,19.4539216623,19.5330614343,19.130168933,19.2668647766,353280
ACS.MC,2020-12-09,19.4395331872,19.6769511173,19.3747820854,19.6553688049,938467
ACS.MC,2020-12-10,19.5906163564,19.6409773955,18.921528625,19.0870018005,755616
ACS.MC,2020-12-11,19.0726138045,19.2021146155,18.6337489423,19.1949195862,639895
ACS.MC,2020-12-14,19.4035619401,19.7345083332,18.9718920678,19.0798091888,733746
ACS.MC,2020-12-15,19.1301691257,19.6769511173,18.9862796393,19.6553688049,781458
ACS.MC,2020-12-16,19.6985332194,19.7992566846,19.1589463012,19.396364212,884033
ACS.MC,2020-12-17,19.5690321555,19.5690321555,19.1661410765,19.223695755,3505015
ACS.MC,2020-12-18,19.1157831098,19.4827032945,18.8208090665,18.9287261963,1404431
ACS.MC,2020-12-21,18.4107207143,18.9431126585,17.8999110829,18.8351955414,1372429
ACS.MC,2020-12-22,19.0366399622,19.2596678085,18.8495817072,19.1301670074,512612
ACS.MC,2020-12-23,19.2956395826,19.8927824894,19.2380835227,19.6337795258,755130
ACS.MC,2020-12-24,19.6481703811,19.6481703811,19.3244177045,19.5906143188,134174
ACS.MC,2020-12-28,19.7920603053,19.9215611013,19.5978084172,19.6625595093,342339
ACS.MC,2020-12-29,19.7776736147,19.8999793945,19.5258656378,19.5834217072,414529
ACS.MC,2020-12-30,19.5834231175,19.8927871861,19.461117329,19.7273139954,517178
ACS.MC,2020-12-31,19.7273119755,19.8424227225,19.5330600739,19.5330600739,384120
ACX.MC,2020-01-02,6.9970314746,7.1223509874,6.9970314746,7.0318427086,592405
ACX.MC,2020-01-03,7.0039941196,7.0039941196,6.8842433108,6.9093074799,580174
ACX.MC,2020-01-06,6.8717118671,6.8939913509,6.8034824006,6.8438630104,484452
ACX.MC,2020-01-07,6.856394573,6.9371564545,6.856394573,6.8925981522,642799
ACX.MC,2020-01-08,6.8800660361,6.9935503006,6.8647489337,6.9935503006,490097
ACX.MC,2020-01-09,7.0666539472,7.0666539472,6.9037384987,6.9037384987,547365
ACX.MC,2020-01-10,6.9469037442,6.9510814379,6.7394299932,6.7422146797,786252
ACX.MC,2020-01-13,6.7561384632,6.8327226424,6.747783741,6.8313302994,885882
ACX.MC,2020-01-14,6.8355082996,6.8591801266,6.7463916924,6.7533540726,528497
ACX.MC,2020-01-15,6.770063768,6.803482663,6.5180317047,6.6043629646,1950554
ACX.MC,2020-01-16,6.6308191625,6.6865168755,6.5598043462,6.5904378891,904390
ACX.MC,2020-01-17,6.6419581294,6.7714553365,6.6419581294,6.7380371094,1412901
ACX.MC,2020-01-20,6.8271538846,6.9482963838,6.8048750638,6.8828516006,1276135
ACX.MC,2020-01-21,6.8577879426,6.9204473738,6.7895578104,6.7937355042,1457920
ACX.MC,2020-01-22,6.8382938318,6.8382938318,6.6614536027,6.6781630516,706457
ACX.MC,2020-01-23,6.6210717419,6.7491766075,6.5249927607,6.537525177,1469416
ACX.MC,2020-01-24,6.6001846027,6.6865165179,6.5305627973,6.537525177,724245
ACX.MC,2020-01-27,6.3565081178,6.4818283135,6.0780188678,6.3049874306,1282406
ACX.MC,2020-01-28,6.3342276113,6.4330912758,6.2270098882,6.4038500786,882029
ACX.MC,2020-01-29,6.4498015162,6.45397921,6.328659019,6.338406086,623337
ACX.MC,2020-01-30,6.3356205668,6.3356205668,6.1894139179,6.2311868668,983290
ACX.MC,2020-01-31,6.2451130813,6.300810802,6.1128304965,6.1281476021,567779
ACX.MC,2020-02-03,6.1462486174,6.1977693013,6.1114373803,6.1699204445,495989
ACX.MC,2020-02-04,6.2256179352,6.3481527682,6.2228325848,6.3077721596,606214
ACX.MC,2020-02-05,6.3565068866,6.6001841862,6.3258733473,6.5417017937,1049637
ACX.MC,2020-02-06,6.5932229526,6.7324672288,6.5932229526,6.7115807533,996414
ACX.MC,2020-02-07,6.7115797807,6.7199345024,6.5138524723,6.5542330742,511887
ACX.MC,2020-02-10,6.5932231047,6.6391737501,6.4971441203,6.5027141571,578717
ACX.MC,2020-02-11,6.5584119438,6.6224643795,6.4901818146,6.5987925529,821157
ACX.MC,2020-02-12,6.6308190645,6.6711996734,6.565374286,6.6085395813,857984
ACX.MC,2020-02-13,6.5598045915,6.5932234861,6.4400544379,6.4414467812,697658
ACX.MC,2020-02-14,6.4400537894,6.5472721788,6.4330914098,6.4790420532,716316
ACX.MC,2020-02-17,6.5027139896,6.6739848141,6.5027139896,6.5528416634,657803
ACX.MC,2020-02-18,6.5027149318,6.5027149318,6.356508255,6.356508255,689265
ACX.MC,2020-02-19,6.4052435139,6.4400547535,6.3147345566,6.3760023117,581716
ACX.MC,2020-02-20,6.3746091924,6.4400539696,6.3509373665,6.3509373665,856432
ACX.MC,2020-02-21,6.3077719899,6.4665103976,6.2673907184,6.460940361,883781
ACX.MC,2020-02-24,6.2938470561,6.2938470561,6.090550353,6.1225762367,887905
ACX.MC,2020-02-25,6.1434640623,6.1657428827,5.9708008805,5.983332634,938079
ACX.MC,2020-02-26,5.9415590309,6.0376373462,5.8134541678,6.0083961487,900133
ACX.MC,2020-02-27,6.1323233571,6.1323233571,5.8357330226,5.8956084251,1180634
ACX.MC,2020-02-28,5.7716809521,5.9680152896,5.66167787,5.8218092918,1741246
ACX.MC,2020-03-02,6.0070043901,6.0432079708,5.7591493626,5.8872542381,1262645
ACX.MC,2020-03-03,5.9819401927,6.1323238877,5.9721931259,6.0014343262,1520052
ACX.MC,2020-03-04,6.0292819162,6.0821949326,5.8134534858,5.8496570587,1031758
ACX.MC,2020-03-05,5.8858614263,5.8872537694,5.6505381708,5.6937041283,1120393
ACX.MC,2020-03-06,5.639399533,5.6742101084,5.5196490421,5.5725617409,1464623
ACX.MC,2020-03-09,5.2982496937,5.2982496937,5.0392549495,5.0754585266,2243989
ACX.MC,2020-03-10,5.2147031525,5.3887586702,5.0309005682,5.0517873764,1829627
ACX.MC,2020-03-11,5.1297647461,5.2731864032,4.9612789166,5.0531802177,2147954
ACX.MC,2020-03-12,4.9431760295,4.9445687045,4.3235385555,4.3305006027,4094516
